einzelplan;einzelplan-text;einahmen-ausgaben;einahmen-ausgaben-text;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll ;titelgruppe;tgr-text
"06";"Bundesministerium des Innern";"A";"";"0612";"Bundesministerium";"51811";"012";"Mieten und Pachten";"ja";"89";288;"01";"Fortbildung des öffentlichen Dienstes";
"06";"Bundesministerium des Innern";"A";"";"0612";"Bundesministerium";"52511";"012";"Aus- und Fortbildung";"ja";"89";3189;"01";"Fortbildung des öffentlichen Dienstes";
"06";"Bundesministerium des Innern";"A";"";"0612";"Bundesministerium";"52711";"012";"Dienstreisen";"ja";"90";1073;"01";"Fortbildung des öffentlichen Dienstes";
"06";"Bundesministerium des Innern";"A";"";"0612";"Bundesministerium";"53211";"012";"Aufträge und Dienstleistungen im Bereich Informationstechnik";"ja";"90";480;"01";"Fortbildung des öffentlichen Dienstes";
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0614";"Statistisches Bundesamt";"11201";"014";"Geldstrafen, Geldbußen und Gerichtskosten";;"92";102;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0614";"Statistisches Bundesamt";"11999";"014";"Vermischte Einnahmen";;"92";992;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0614";"Statistisches Bundesamt";"12401";"014";"Einnahmen aus Vermietung, Verpachtung und Nutzung";;"92";20;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0614";"Statistisches Bundesamt";"13201";"014";"Erlöse aus der Veräußerung von beweglichen Sachen";;"92";40;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0614";"Statistisches Bundesamt";"27202";"014";"Einnahmen aus Zuschüssen der Europäischen Union zu den Kosten statistischer Erhebungen";;"92";0;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0614";"Statistisches Bundesamt";"38101";"890";"Leistungen von Bundesbehörden zur Durchführung von Aufträgen";;"93";0;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0614";"Statistisches Bundesamt";"38103";"890";"Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7";;"93";0;
"06";"Bundesministerium des Innern";"A";"Sächliche Verwaltungsausgaben";"0614";"Statistisches Bundesamt";"51802";"014";"Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement";"nein";"93";10438;
"06";"Bundesministerium des Innern";"A";"Besondere Finanzierungsausgaben";"0614";"Statistisches Bundesamt";"98101";"890";"Leistungen an Bundesbehörden zur Durchführung von Aufträgen";"nein";"94";0;
"06";"Bundesministerium des Innern";"A";"Besondere Finanzierungsausgaben";"0614";"Statistisches Bundesamt";"98103";"890";"Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7";"nein";"94";0;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42211";"014";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"nein";"94";0;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42719";"014";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"nein";"94";815;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42811";"014";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"nein";"94";726;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"54711";"014";"Nicht aufteilbare sächliche Verwaltungsausgaben";"nein";"94";62;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"81211";"014";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"nein";"94";76;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"51121";"014";"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung";"nein";"95";1032;"02";"Ausgaben für den Schutz der informationstechnischen Systeme des Bundes";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"51821";"014";"Mieten und Pachten";"nein";"95";1000;"02";"Ausgaben für den Schutz der informationstechnischen Systeme des Bundes";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"53221";"014";"Aufträge und Dienstleistungen im Bereich Informationstechnik";"nein";"95";4300;"02";"Ausgaben für den Schutz der informationstechnischen Systeme des Bundes";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"81222";"014";"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik";"nein";"95";1100;"02";"Ausgaben für den Schutz der informationstechnischen Systeme des Bundes";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42201";"014";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"ja";"95";48110;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42709";"014";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"ja";"95";16376;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42801";"014";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"ja";"95";101670;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"45301";"014";"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen";"ja";"96";200;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"51101";"014";"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung";"ja";"96";6760;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"51701";"014";"Bewirtschaftung der Grundstücke, Gebäude und Räume";"ja";"96";5472;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"51801";"014";"Mieten und Pachten";"ja";"96";1008;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"51901";"014";"Unterhaltung der Grundstücke und baulichen Anlagen";"ja";"96";336;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"52501";"014";"Aus- und Fortbildung";"ja";"96";805;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"52701";"014";"Dienstreisen";"ja";"96";769;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"53201";"014";"Aufträge und Dienstleistungen im Bereich Informationstechnik";"ja";"96";33864;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"53203";"014";"Sonstige Dienstleistungsaufträge an Dritte";"ja";"96";2894;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"53909";"014";"Vermischte Verwaltungsausgaben";"ja";"97";454;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"68409";"014";"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs";"ja";"97";9;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"71101";"014";"Kleine Neu-, Um- und Erweiterungsbauten";"ja";"97";1000;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"71203";"014";"Baumaßnahmen des Hochbaus im Inland von mehr als 6 000 000 € im Einzelfall";"ja";"97";0;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"81101";"014";"Erwerb von Fahrzeugen";"ja";"97";20;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"81201";"014";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"ja";"98";780;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"81202";"014";"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik";"ja";"98";3195;
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42231";"019";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"ja";"98";234;"03";"Sachverständigenrat zur Begutachtung der gesamtwirtschaftlichen Entwicklung";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42739";"019";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"ja";"98";1785;"03";"Sachverständigenrat zur Begutachtung der gesamtwirtschaftlichen Entwicklung";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"42831";"019";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"ja";"98";886;"03";"Sachverständigenrat zur Begutachtung der gesamtwirtschaftlichen Entwicklung";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"52632";"019";"Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen";"ja";"98";820;"03";"Sachverständigenrat zur Begutachtung der gesamtwirtschaftlichen Entwicklung";
"06";"Bundesministerium des Innern";"A";"";"0614";"Statistisches Bundesamt";"81231";"019";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"ja";"99";16;"03";"Sachverständigenrat zur Begutachtung der gesamtwirtschaftlichen Entwicklung";
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0615";"Bundesverwaltungsamt";"11101";"012";"Gebühren, sonstige Entgelte";;"101";2786;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0615";"Bundesverwaltungsamt";"11201";"012";"Geldstrafen, Geldbußen und Gerichtskosten";;"101";980;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0615";"Bundesverwaltungsamt";"11999";"012";"Vermischte Einnahmen";;"101";45;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0615";"Bundesverwaltungsamt";"12401";"012";"Einnahmen aus Vermietung, Verpachtung und Nutzung";;"102";350;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0615";"Bundesverwaltungsamt";"12501";"012";"Erlöse aus der Nutzung der Gästehäuser";;"102";40;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0615";"Bundesverwaltungsamt";"13201";"012";"Erlöse aus der Veräußerung von beweglichen Sachen";;"102";0;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0615";"Bundesverwaltungsamt";"27202";"012";"Zuschüsse der europäischen Union zu Kosten von Gemeinschaftsaufgaben";;"102";0;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0615";"Bundesverwaltungsamt";"38101";"890";"Leistungen von Bundesbehörden zur Durchführung von Aufträgen";;"102";0;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0615";"Bundesverwaltungsamt";"38103";"890";"Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7";;"102";0;
"06";"Bundesministerium des Innern";"A";"Sächliche Verwaltungsausgaben";"0615";"Bundesverwaltungsamt";"51802";"012";"Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement";"nein";"103";28888;
"06";"Bundesministerium des Innern";"A";"Besondere Finanzierungsausgaben";"0615";"Bundesverwaltungsamt";"98101";"890";"Leistungen an Bundesbehörden zur Durchführung von Aufträgen";"nein";"103";0;
"06";"Bundesministerium des Innern";"A";"Besondere Finanzierungsausgaben";"0615";"Bundesverwaltungsamt";"98103";"890";"Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7";"nein";"103";0;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"42201";"012";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"ja";"104";199313;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"42203";"012";"Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst";"ja";"104";667;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"42709";"012";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"ja";"104";13737;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"42801";"012";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"ja";"104";163257;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"45301";"012";"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen";"ja";"104";906;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"45909";"012";"Vermischte Personalausgaben";"ja";"104";35;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"51101";"012";"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung";"ja";"104";25632;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"51401";"012";"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.";"ja";"105";141;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"51701";"012";"Bewirtschaftung der Grundstücke, Gebäude und Räume";"ja";"105";20136;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"51801";"012";"Mieten und Pachten";"ja";"105";1047;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"51901";"012";"Unterhaltung der Grundstücke und baulichen Anlagen";"ja";"105";233;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"52501";"012";"Aus- und Fortbildung";"ja";"105";2048;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"52701";"012";"Dienstreisen";"ja";"105";2136;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"53201";"012";"Aufträge und Dienstleistungen im Bereich Informationstechnik";"ja";"105";240320;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"53202";"012";"Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT)";"ja";"105";0;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"53999";"012";"Vermischte Verwaltungsausgaben";"ja";"106";2510;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"68108";"142";"Studienbeihilfen für Nachwuchskräfte geringeren Umfangs";"ja";"106";45;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"71101";"012";"Kleine Neu-, Um- und Erweiterungsbauten";"ja";"106";4847;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"71201";"012";"Baumaßnahmen von mehr als 6 000 000 € im Einzelfall";"ja";"106";20394;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"81101";"012";"Erwerb von Fahrzeugen";"ja";"106";48;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"81201";"012";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"ja";"107";1741;
"06";"Bundesministerium des Innern";"A";"";"0615";"Bundesverwaltungsamt";"81202";"012";"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik";"ja";"107";11603;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0616";"Bundesamt für Kartographie und Geodäsie";"11901";"165";"Einnahmen aus Veröffentlichungen";;"109";41;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0616";"Bundesamt für Kartographie und Geodäsie";"11999";"165";"Vermischte Einnahmen";;"109";138;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0616";"Bundesamt für Kartographie und Geodäsie";"12401";"165";"Einnahmen aus Vermietung, Verpachtung und Nutzung";;"109";2;
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0616";"Bundesamt für Kartographie und Geodäsie";"13201";"165";"Erlöse aus der Veräußerung von beweglichen Sachen";;"109";3;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0616";"Bundesamt für Kartographie und Geodäsie";"27201";"165";"Zuschuss der Europäischen Union im Zusammenhang mit Vermessungsprojekten";;"109";0;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0616";"Bundesamt für Kartographie und Geodäsie";"38101";"890";"Leistungen von Bundesbehörden zur Durchführung von Aufträgen";;"109";0;
"06";"Bundesministerium des Innern";"A";"Sächliche Verwaltungsausgaben";"0616";"Bundesamt für Kartographie und Geodäsie";"51802";"165";"Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement";"nein";"110";3026;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"42719";"165";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"nein";"110";0;"01";"Durchführung von Aufträgen Dritter";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"53919";"165";"Vermischte Verwaltungsausgaben";"nein";"110";20;"01";"Durchführung von Aufträgen Dritter";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"81211";"165";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"nein";"110";0;"01";"Durchführung von Aufträgen Dritter";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"42739";"165";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"nein";"111";0;"03";"Durchführung von Aufträgen anderer Bundesbehörden";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"52731";"165";"Dienstreisen";"nein";"111";0;"03";"Durchführung von Aufträgen anderer Bundesbehörden";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"54731";"165";"Nicht aufteilbare sächliche Verwaltungsausgaben";"nein";"111";0;"03";"Durchführung von Aufträgen anderer Bundesbehörden";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"81231";"165";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"nein";"111";0;"03";"Durchführung von Aufträgen anderer Bundesbehörden";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"42201";"165";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"ja";"111";9076;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"42709";"165";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"ja";"111";1000;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"42801";"165";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"ja";"111";18163;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"45301";"165";"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen";"ja";"111";50;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"51101";"165";"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung";"ja";"111";3252;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"51701";"165";"Bewirtschaftung der Grundstücke, Gebäude und Räume";"ja";"111";2707;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"51801";"165";"Mieten und Pachten";"ja";"111";300;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"51901";"165";"Unterhaltung der Grundstücke und baulichen Anlagen";"ja";"112";779;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"52501";"165";"Aus- und Fortbildung";"ja";"112";140;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"53201";"165";"Aufträge und Dienstleistungen im Bereich Informationstechnik";"ja";"112";3848;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"53909";"165";"Vermischte Verwaltungsausgaben";"ja";"112";411;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"68409";"165";"Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs";"ja";"112";30;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"71101";"165";"Kleine Neu-, Um- und Erweiterungsbauten";"ja";"112";150;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"71201";"165";"Baumaßnahmen von mehr als 6 000 000 € im Einzelfall";"ja";"112";0;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"81101";"165";"Erwerb von Fahrzeugen";"ja";"112";26;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"81201";"165";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"ja";"112";169;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"81202";"165";"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik";"ja";"112";2553;
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"42729";"165";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"ja";"113";3003;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"45929";"165";"Vermischte Personalausgaben";"ja";"113";0;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"52721";"165";"Dienstreisen";"ja";"113";280;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"53929";"165";"Vermischte Verwaltungsausgaben";"ja";"113";56;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"54421";"165";"Forschung, Untersuchungen und Ähnliches";"ja";"113";500;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"54721";"165";"Nicht aufteilbare sächliche Verwaltungsausgaben";"ja";"113";1308;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"68721";"165";"Beiträge und sonstige Zuschüsse an das VN-Exzellenzzentrum der Geodäsie";"ja";"114";766;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"81221";"165";"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)";"ja";"114";41242;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"A";"";"0616";"Bundesamt für Kartographie und Geodäsie";"82121";"165";"Erwerb von Grundstücken und Gebäuden";"ja";"115";0;"02";"Betriebsausgaben Geodaten, Geodienstleistungen und Geodäsie";
"06";"Bundesministerium des Innern";"E";"Verwaltungseinnahmen";"0617";"Bundesinstitut für Bevölkerungsforschung";"11999";"165";"Vermischte Einnahmen";;"117";74;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0617";"Bundesinstitut für Bevölkerungsforschung";"38101";"890";"Leistungen von Bundesbehörden zur Durchführung von Aufträgen";;"117";0;
"06";"Bundesministerium des Innern";"E";"Übrige Einnahmen";"0617";"Bundesinstitut für Bevölkerungsforschung";"38103";"890";"Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7";;"117";0;
"06";"Bundesministerium des Innern";"A";"Zuweisungen und Zuschüsse (ohne Investitionen)";"0617";"Bundesinstitut für Bevölkerungsforschung";"68601";"165";"Sonstige Zuschüsse für laufende Zwecke im Inland";"nein";"117";2805;
"06";"Bundesministerium des Innern";"A";"Besondere Finanzierungsausgaben";"0617";"Bundesinstitut für Bevölkerungsforschung";"98101";"890";"Leistungen an Bundesbehörden zur Durchführung von Aufträgen";"nein";"118";0;
"06";"Bundesministerium des Innern";"A";"Besondere Finanzierungsausgaben";"0617";"Bundesinstitut für Bevölkerungsforschung";"98103";"890";"Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7";"nein";"118";0;
"06";"Bundesministerium des Innern";"A";"";"0617";"Bundesinstitut für Bevölkerungsforschung";"42211";"165";"Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten";"nein";"118";0;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
"06";"Bundesministerium des Innern";"A";"";"0617";"Bundesinstitut für Bevölkerungsforschung";"42719";"165";"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige";"nein";"118";50;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
"06";"Bundesministerium des Innern";"A";"";"0617";"Bundesinstitut für Bevölkerungsforschung";"42811";"165";"Entgelte der Arbeitnehmerinnen und Arbeitnehmer";"nein";"118";0;"01";"Durchführung von Aufträgen anderer Bundesbehörden und Dritter";
